Air Quality,PM2.5,PM10,NO2,SO2,CO
3,7.3,17.6,28.4,17.3,2.43
0,5.2,11.1,22.5,3.9,0.87
3,78.8,93.2,27.2,10.7,1.73
0,2.9,9.6,23.0,3.5,0.95
2,14.6,23.4,29.4,7.5,1.59
0,4.9,9.5,18.5,3.3,1.03
2,31.4,32.5,32.7,6.6,1.65
3,47.1,62.3,36.7,11.3,1.81
2,2.4,25.1,23.2,13.4,1.61
0,10.7,15.3,17.4,5.8,1.03
2,9.4,22.3,31.4,10.3,1.55
2,8.3,20.4,21.4,10.2,1.59
1,44.1,70.5,39.6,30.4,2.09
2,2.6,15.9,20.5,4.2,1.77
0,12.0,16.4,14.7,2.9,0.99
3,38.4,49.6,23.5,26.8,2.06
0,5.6,8.4,11.9,4.3,0.9
3,33.8,48.2,38.3,3.7,1.61
2,13.3,26.0,35.7,9.6,1.54
3,33.1,45.2,32.1,5.2,2.61
0,13.9,16.1,13.0,3.3,0.99
2,7.1,18.6,16.1,14.5,1.52
3,12.2,28.7,37.2,25.0,1.95
2,5.9,18.2,26.9,11.7,1.5
0,10.8,14.9,14.6,5.8,1.05
0,0.8,6.7,16.0,7.0,0.84
3,16.7,29.9,35.9,22.1,2.16
0,19.6,25.4,21.6,5.0,0.96
2,12.7,21.2,21.7,10.2,1.3
3,120.8,137.5,38.7,22.6,1.41
0,16.8,24.6,16.8,8.2,1.02
0,1.8,9.9,27.0,6.6,1.06
0,6.9,7.4,24.6,5.1,1.06
3,24.0,42.7,32.9,25.0,2.29
0,2.3,8.8,11.3,7.2,1.13
2,5.9,14.5,23.7,6.4,1.24
0,9.9,17.8,25.0,5.4,1.03
2,0.1,6.9,26.0,10.4,1.55
0,7.1,11.0,20.2,5.9,1.01
3,55.9,60.9,36.0,10.2,1.64
0,2.9,9.5,16.5,8.5,1.17
1,3.1,18.3,36.7,4.7,2.72
0,38.5,43.4,18.5,4.3,0.92
1,102.4,137.1,49.3,15.6,2.11
0,5.2,7.7,22.7,3.9,0.86
0,13.0,16.1,16.1,3.4,0.95
2,36.6,44.7,25.3,12.1,1.84
2,53.8,67.0,18.1,13.3,1.3
2,1.1,10.7,21.5,8.5,1.76
2,6.8,15.5,23.5,9.6,1.47
1,18.7,37.5,36.1,28.7,2.23
0,2.7,7.8,20.8,5.6,1.04
3,23.7,36.4,35.4,17.2,1.79
0,9.4,14.5,24.3,4.5,1.03
2,10.8,18.5,25.5,4.8,1.53
2,40.0,50.3,23.8,9.3,1.5
3,10.4,33.3,28.4,17.3,2.11
0,24.0,28.9,23.6,7.7,1.01
0,8.2,14.1,23.5,5.6,0.87
1,73.5,88.5,34.0,15.8,1.96
3,23.3,40.6,31.1,13.5,2.29
0,0.0,4.6,20.6,7.5,0.74
2,28.8,37.8,31.5,6.9,1.5
0,5.9,11.1,14.7,6.9,0.89
2,1.8,14.1,34.1,11.4,1.64
3,1.4,13.4,26.2,16.4,1.84
2,8.4,20.4,28.8,5.6,1.49
2,10.5,25.9,33.6,12.6,1.28
3,2.9,21.9,30.5,10.0,1.79
3,115.9,145.3,33.2,16.2,2.0
1,33.8,51.4,32.1,14.7,2.49
3,2.2,11.3,25.6,12.6,1.88
2,16.8,33.0,37.1,9.1,1.05
0,9.2,15.4,27.5,7.9,1.04
0,8.3,11.9,13.5,11.1,1.13
3,0.5,19.9,32.1,14.8,2.04
0,1.7,5.3,17.3,2.0,0.92
1,2.1,20.6,27.1,11.8,2.03
1,8.4,38.0,48.7,3.4,2.05
0,26.0,27.3,23.0,8.2,1.03
0,45.1,51.2,18.8,3.7,0.92
3,42.1,64.9,30.4,13.0,2.14
0,2.3,9.7,26.4,5.6,1.1
0,45.7,49.9,16.5,6.5,0.88
2,14.8,28.8,27.7,16.4,1.32
2,20.8,34.7,30.4,11.4,1.33
3,9.5,26.4,20.9,10.8,2.29
0,5.6,10.3,17.0,5.6,1.02
2,3.1,11.0,28.0,11.0,1.31
2,47.4,62.5,24.0,8.8,1.87
3,60.6,78.3,23.8,10.9,2.74
2,46.5,59.0,22.3,4.7,1.37
0,6.2,13.1,26.1,8.5,0.94
0,21.2,28.0,19.6,3.3,1.2
0,10.9,17.5,14.3,4.4,0.87
3,6.8,23.6,28.6,13.8,1.67
2,13.1,28.5,31.0,14.0,1.52
2,42.5,55.7,30.5,10.4,1.49
0,19.6,23.4,25.5,4.6,0.91
2,9.5,22.8,20.4,14.0,1.54
1,168.6,188.2,30.9,14.8,2.94
0,3.6,8.0,20.7,5.6,0.76
0,1.6,7.3,22.8,3.3,1.06
2,14.3,23.8,26.8,14.0,1.3
0,9.6,17.2,26.1,5.8,0.97
2,12.6,25.9,33.0,11.4,1.44
1,16.4,49.1,38.4,18.7,2.06
0,20.2,28.7,17.5,2.3,1.06
3,56.8,72.9,32.9,7.8,1.51
3,37.9,56.7,37.8,16.2,1.54
0,0.8,6.3,26.0,3.1,0.98
0,10.0,14.8,15.5,3.1,0.9
2,29.4,38.1,33.4,2.0,1.23
0,9.7,19.6,18.3,4.7,0.95
0,12.6,17.7,22.8,5.3,1.02
0,2.3,10.6,21.1,4.6,1.09
0,3.3,8.4,26.6,4.3,0.98
3,15.4,33.6,29.6,21.0,1.88
2,2.0,14.7,22.9,5.9,1.17
0,3.7,4.0,14.5,4.2,1.02
0,36.9,37.9,20.8,5.0,0.98
2,1.4,7.7,33.0,9.5,1.96
0,9.1,16.0,13.9,4.6,1.02
0,8.2,11.2,23.2,2.4,1.12
3,4.0,18.4,30.2,16.8,1.77
2,26.1,34.1,24.6,9.8,1.59
2,22.8,34.4,25.7,5.8,1.5
2,20.9,28.4,24.9,10.3,1.3
1,81.3,110.8,41.3,16.2,2.97
1,70.3,94.6,33.5,29.7,2.27
2,2.2,15.0,22.3,10.5,1.72
2,1.2,13.7,20.8,5.9,1.63
2,56.8,64.8,30.2,7.0,1.42
0,5.6,10.9,19.7,4.5,1.03
0,6.1,15.2,24.9,3.1,0.94
1,20.3,53.0,37.9,21.0,2.08
2,0.5,16.3,28.2,11.9,1.55
3,157.5,180.0,38.8,28.7,2.0
0,5.4,11.9,15.0,1.2,1.03
3,12.5,41.9,30.7,16.0,1.79
2,44.1,60.3,27.4,8.6,1.09
0,3.2,11.1,23.1,6.6,0.88
0,17.3,22.3,13.6,2.5,0.84
0,5.3,10.9,24.9,6.7,0.87
0,10.7,16.0,17.9,2.2,0.93
0,15.7,21.8,16.3,6.2,1.06
0,13.8,21.4,18.6,5.5,1.08
0,27.7,37.2,16.2,2.1,1.03
1,1.6,26.6,36.5,13.4,3.04
0,26.3,29.6,23.2,0.8,0.98
3,69.8,85.0,26.5,17.0,1.95
1,23.3,39.7,49.3,31.9,2.78
2,6.6,19.3,21.1,10.3,1.8
0,3.2,8.9,16.4,7.4,1.0
1,81.9,105.1,36.1,5.9,3.54
0,11.5,16.8,23.7,6.7,0.89
0,34.9,40.7,7.4,3.3,0.94
0,8.2,13.3,22.8,2.0,1.16
2,44.2,55.4,19.5,8.5,1.33
3,114.7,142.1,32.2,17.1,1.95
0,16.1,24.8,26.6,9.8,1.08
2,9.6,20.7,20.7,16.0,1.48
0,28.9,32.9,16.9,3.0,0.98
1,22.4,41.4,46.9,21.7,2.24
0,8.0,12.3,21.2,7.0,0.99
1,6.1,32.9,42.3,19.8,2.26
0,1.0,6.3,23.0,5.3,0.87
2,0.4,5.8,20.1,15.8,1.27
0,16.6,22.7,22.0,2.8,1.22
2,8.3,24.4,26.6,12.1,1.35
1,216.9,240.0,50.7,15.3,2.53
3,15.1,31.6,28.7,19.4,1.65
1,94.5,122.4,29.8,20.2,3.09
2,13.1,26.9,20.0,14.1,1.72
0,3.4,10.9,12.2,5.7,0.98
2,54.2,63.7,38.3,9.1,1.47
0,21.0,22.6,23.5,5.2,0.94
2,43.7,55.7,24.3,12.1,1.41
3,28.7,41.1,31.6,15.8,1.71
0,32.3,34.8,21.0,6.9,0.98
3,4.6,17.8,34.8,12.0,1.73
1,49.3,69.5,30.4,14.2,2.44
0,13.6,16.2,20.2,4.5,1.07
0,12.1,19.8,18.6,4.4,1.01
3,12.0,30.7,28.3,22.7,1.64
2,7.4,14.9,25.6,8.2,1.53
0,5.4,12.5,27.4,5.4,0.98
0,30.2,31.6,23.9,2.6,0.99
0,16.8,25.2,23.0,2.1,1.15
0,2.1,6.0,22.2,3.0,0.86
3,43.0,56.3,41.7,8.0,1.32
0,5.4,11.2,19.0,4.6,1.01
2,2.0,15.3,27.8,14.7,1.75
1,25.3,40.9,41.4,17.2,2.73
0,4.0,8.5,18.9,5.6,0.84
3,51.1,73.9,31.4,19.4,2.05
2,26.8,40.9,22.0,8.1,1.68
0,21.4,24.5,24.5,5.3,1.1
2,6.3,14.5,29.0,7.9,1.54
3,16.8,35.2,34.9,14.2,2.09
0,0.2,5.2,10.4,4.0,0.93
2,16.8,26.0,32.6,11.2,1.76
0,3.0,8.1,10.8,5.2,1.09
2,14.0,25.8,20.8,13.2,1.5
3,32.4,44.1,34.8,15.7,1.09
3,57.8,78.2,37.7,13.7,1.79
3,47.2,61.4,25.7,11.3,1.89
2,14.3,23.4,31.9,19.9,1.42
3,15.3,33.9,48.0,13.6,2.29
0,7.6,10.6,16.4,5.1,1.25
2,48.1,64.2,29.7,15.3,1.44
0,9.6,16.3,15.3,5.0,1.04
2,24.5,31.2,24.1,14.8,1.3
1,83.0,114.7,49.1,15.5,2.53
0,3.9,6.9,26.4,5.0,0.97
3,35.7,39.0,33.1,8.8,1.73
0,7.1,10.1,19.2,5.9,1.06
0,5.3,10.8,14.3,3.5,0.93
2,14.0,23.8,32.3,12.4,1.8
0,3.1,5.5,14.3,1.3,1.08
0,13.6,18.3,24.2,7.2,0.88
3,21.8,35.1,36.0,4.3,2.45
0,2.2,6.6,24.1,8.2,0.99
1,15.4,29.4,31.8,40.7,2.66
1,57.2,85.2,36.9,22.3,2.77
2,17.8,28.2,23.5,12.0,1.42
1,3.4,25.3,34.0,11.5,2.41
0,30.7,41.4,18.9,3.9,0.94
2,0.7,13.8,28.7,12.1,1.45
2,0.4,6.2,26.7,13.8,1.64
2,11.3,21.9,26.6,9.1,1.2
1,51.4,76.8,30.1,27.7,2.27
0,21.7,30.7,28.0,3.4,1.12
3,2.1,7.7,24.4,14.2,2.12
3,28.8,54.3,21.8,11.2,2.21
0,26.4,28.8,26.8,7.5,0.92
0,0.9,10.3,25.1,4.5,0.95
2,21.5,34.5,29.1,7.5,1.74
0,20.8,28.2,15.5,4.7,0.97
3,0.5,22.9,29.1,14.0,1.68
2,24.4,31.4,18.3,4.4,1.48
0,16.3,20.1,26.3,3.9,0.69
2,40.6,41.3,23.6,5.7,1.36
0,8.1,14.5,12.4,3.8,0.89
2,12.0,24.3,23.7,6.1,1.7
2,14.3,24.3,29.9,12.7,1.64
1,16.6,36.8,49.8,30.4,2.01
0,4.3,10.3,12.7,4.5,1.02
3,7.9,18.8,39.5,11.9,2.27
2,19.6,29.1,22.4,1.7,1.37
2,21.4,22.4,18.0,12.0,1.57
0,0.4,5.5,21.7,8.7,0.95
0,0.3,4.7,10.0,4.9,0.96
2,0.1,10.9,19.9,6.1,1.57
0,13.2,20.4,19.4,5.2,0.89
2,36.0,51.2,24.5,11.2,1.53
0,3.3,5.0,13.3,0.9,1.28
0,12.0,18.3,27.3,6.2,0.99
3,31.6,45.7,38.1,14.4,2.17
0,25.0,30.5,22.8,3.1,0.97
1,53.2,84.6,47.8,28.0,2.45
2,28.0,45.2,24.5,7.9,1.25
2,39.7,53.0,24.8,8.3,1.34
0,4.3,12.0,18.3,0.7,1.07
2,4.8,16.5,29.2,1.8,1.32
2,11.6,26.1,17.5,5.3,1.49
0,8.3,15.6,27.5,7.3,0.86
0,13.9,21.1,23.4,5.1,0.87
2,36.9,36.2,33.3,9.6,1.67
2,11.6,27.1,19.2,16.0,1.77
2,30.5,37.8,32.7,8.6,1.79
2,5.3,6.6,21.4,9.9,1.24
3,19.0,36.7,36.1,20.9,2.3
2,79.7,93.1,26.2,12.2,1.56
3,0.4,10.0,34.1,11.9,1.9
0,5.2,10.7,22.1,3.6,1.08
0,23.9,32.4,12.8,1.9,1.08
2,24.1,30.0,19.4,10.2,1.72
3,9.4,13.7,38.5,5.1,1.59
0,14.2,16.9,11.8,6.5,1.0
0,4.9,10.5,17.5,6.3,0.91
0,2.2,3.9,15.2,9.0,0.99
0,9.5,15.1,21.6,4.8,1.11
0,1.5,4.0,11.7,2.3,0.94
2,18.7,27.7,33.4,9.3,1.57
0,20.5,25.1,18.2,6.9,1.13
0,2.3,7.4,10.1,5.4,0.91
3,18.1,46.7,35.9,13.8,1.96
0,11.8,18.2,28.9,6.7,0.94
3,17.7,25.2,39.7,9.8,2.44
0,4.7,12.5,24.1,5.6,0.91
2,9.9,25.7,35.4,9.8,1.33
3,29.5,41.4,34.6,13.3,2.12
1,89.5,108.6,36.0,16.0,3.67
1,24.3,41.3,35.5,34.3,2.52
1,76.2,106.7,40.9,9.0,2.11
1,1.8,10.6,27.1,18.0,2.29
0,19.3,27.1,25.4,3.1,0.89
0,11.2,17.5,14.8,6.3,1.01
0,11.2,16.3,17.1,2.8,1.24
2,10.3,18.2,29.1,17.2,1.72
1,85.6,107.6,34.2,34.9,2.45
3,55.1,78.8,41.8,18.9,1.99
0,13.8,15.0,21.5,4.1,1.06
0,9.4,16.7,17.5,9.1,1.06
0,7.7,13.4,16.5,3.8,1.15
2,2.9,21.2,21.9,5.1,1.69
2,28.0,47.9,28.8,9.8,1.53
2,12.2,22.0,24.4,8.3,1.45
0,18.8,25.0,26.9,6.3,1.0
2,1.9,11.7,32.0,16.4,1.99
2,4.7,14.9,14.8,10.5,1.25
2,2.9,16.0,38.3,2.3,1.61
2,18.6,32.0,18.7,13.9,1.3
2,28.7,42.8,23.6,6.0,1.52
2,2.3,12.5,16.3,11.3,1.52
0,26.7,28.4,19.4,6.0,1.07
1,13.2,20.9,56.0,10.2,2.23
0,7.4,7.5,19.8,5.2,0.86
3,11.0,30.8,26.2,15.0,1.78
0,1.1,6.0,12.3,7.8,1.16
0,20.2,28.4,14.1,2.7,0.99
0,2.0,6.6,17.7,3.2,0.94
0,20.0,24.9,22.1,8.4,0.95
3,42.9,48.9,41.9,20.4,2.03
3,6.5,24.9,28.8,6.6,1.98
0,3.3,8.8,21.9,4.1,1.08
0,7.7,11.2,25.2,5.0,0.94
0,20.7,28.1,14.2,2.4,0.9
0,2.7,7.9,24.8,2.1,1.22
1,47.7,69.6,40.8,21.6,2.64
2,46.3,51.0,26.7,9.8,1.5
0,11.8,14.4,12.2,1.9,0.79
2,23.9,31.8,22.1,9.2,1.5
0,28.7,33.5,14.8,3.2,1.1
2,9.8,14.4,22.5,10.5,1.1
0,6.9,11.4,19.5,9.3,1.09
3,5.6,27.6,35.9,6.9,1.66
0,7.4,8.0,22.4,4.0,1.1
0,10.1,12.2,27.1,0.6,1.12
0,1.8,9.2,26.5,4.9,1.09
0,3.7,5.2,15.0,5.2,1.03
1,1.1,20.8,23.8,28.2,2.44
1,19.3,37.6,36.1,12.2,2.11
0,24.2,26.6,21.2,4.9,1.13
2,66.5,80.9,25.4,6.9,1.53
3,39.2,53.4,39.1,10.3,1.86
3,61.1,77.5,27.7,10.8,1.89
0,5.7,8.2,15.6,4.2,1.01
0,0.5,4.1,25.4,4.2,1.02
3,22.5,23.7,40.4,17.1,2.49
0,19.3,20.7,21.4,6.9,1.0
0,9.8,12.6,26.5,5.7,1.01
3,6.6,19.3,34.3,11.3,1.99
2,1.9,7.6,26.5,4.1,1.5
3,55.4,62.3,37.2,21.0,2.04
0,30.1,38.5,20.6,2.7,0.91
2,1.5,8.9,21.6,11.2,1.73
3,50.8,70.0,24.9,24.5,2.6
0,16.4,23.1,20.6,3.4,0.89
1,30.4,49.9,39.1,18.6,3.22
0,3.2,5.0,18.6,3.3,0.92
2,47.7,52.4,38.0,4.6,1.64
2,34.2,48.3,23.4,7.8,1.8
0,3.5,6.1,8.5,2.5,1.13
3,21.3,32.2,36.2,21.8,2.35
3,24.1,40.1,39.4,11.2,2.06
1,0.7,40.0,44.6,16.6,2.51
3,19.2,29.8,35.6,15.0,1.45
0,15.8,18.0,12.2,6.4,1.15
1,13.0,26.5,36.2,9.2,1.89
2,11.8,21.3,31.8,10.9,1.62
0,2.7,8.6,24.2,5.2,1.0
0,9.8,12.2,20.4,6.2,1.04
1,150.5,159.0,36.8,6.3,2.71
1,42.1,79.4,42.9,27.3,1.82
3,1.0,1.9,41.1,5.7,1.57
0,2.3,8.2,23.9,1.4,1.08
3,22.9,47.1,17.2,17.3,1.75
2,0.0,17.3,26.9,23.6,1.33
1,15.8,21.9,45.2,24.1,2.91
0,1.5,10.0,21.0,5.4,1.17
2,10.3,18.9,32.3,11.3,1.36
2,28.5,35.4,20.9,12.9,1.55
1,24.6,37.1,37.1,24.5,2.81
0,7.8,13.9,21.2,6.4,1.25
0,8.6,7.8,13.8,5.6,1.06
0,1.6,8.2,14.1,7.8,0.99
3,71.1,91.7,37.5,17.4,2.12
0,13.8,18.7,14.4,5.4,1.03
2,31.1,41.5,18.8,12.8,1.23
2,44.5,60.7,33.6,11.2,1.5
0,36.9,42.2,28.3,5.7,1.07
0,1.6,8.9,17.7,2.7,1.1
0,2.2,7.7,27.2,7.2,1.04
0,13.3,20.4,23.6,3.8,0.92
2,14.1,25.3,18.4,8.7,1.69
0,3.5,10.8,12.5,5.9,1.02
2,3.4,15.0,33.6,6.3,1.39
2,1.4,11.1,26.0,9.9,1.2
0,9.9,15.1,15.0,4.9,0.97
0,2.0,8.4,21.7,4.0,0.96
3,7.6,16.5,27.5,19.0,1.39
0,30.0,38.9,18.5,9.8,1.15
2,15.6,15.6,27.8,7.3,1.84
2,6.0,4.5,34.1,4.6,1.65
0,22.2,25.4,18.7,4.6,0.93
2,25.0,38.3,22.8,18.3,1.43
0,3.2,6.5,24.1,2.7,0.95
2,13.3,23.8,20.8,7.0,1.67
0,15.5,21.2,21.7,4.8,0.94
0,21.7,24.7,20.9,8.3,0.86
0,8.4,11.9,22.8,7.2,1.1
2,24.0,30.9,28.9,7.4,0.92
0,6.1,11.4,15.5,5.4,0.95
3,4.8,18.0,24.6,18.9,2.13
2,15.5,24.6,27.4,7.2,1.76
0,17.4,20.8,12.5,4.9,0.93
0,0.6,3.0,15.1,2.6,1.14
2,21.5,36.4,18.2,7.6,1.73
1,28.0,58.2,36.8,24.8,2.19
0,5.1,8.1,23.4,4.4,1.12
1,11.7,43.7,38.0,10.0,2.86
2,16.6,29.7,30.1,15.1,1.75
3,6.5,11.2,24.8,10.7,2.19
1,156.7,166.2,38.7,24.5,1.96
2,3.2,11.7,31.5,12.4,1.69
2,14.6,24.3,33.2,10.0,1.3
3,21.9,45.5,31.7,22.7,1.99
3,151.2,161.2,41.8,11.3,2.27
2,42.5,55.4,23.3,15.8,1.43
2,22.8,28.2,17.7,10.5,1.71
0,2.5,7.0,22.7,4.8,1.01
0,2.0,6.4,18.1,4.2,1.19
2,34.7,46.7,19.8,10.5,1.78
0,36.7,38.0,14.4,6.7,1.0
0,4.4,10.3,17.2,4.4,0.97
0,6.9,8.3,11.8,4.3,1.08
0,0.9,4.4,13.1,5.9,1.03
3,39.3,52.7,22.6,12.4,2.15
0,6.0,9.9,9.9,4.7,0.97
2,12.9,27.6,27.3,7.7,1.58
3,102.5,122.1,43.7,6.9,1.9
0,26.8,33.4,11.9,1.1,0.89
0,1.1,9.6,20.8,7.0,1.08
0,2.0,6.2,23.0,3.5,1.0
1,57.4,78.2,34.4,25.3,2.58
3,23.0,39.7,27.3,12.5,2.27
3,36.5,49.6,30.0,8.0,2.13
2,6.7,14.8,37.3,7.5,1.42
0,5.2,11.8,23.2,7.3,0.99
0,10.7,15.9,20.8,5.1,0.97
1,0.4,24.1,41.5,21.9,2.82
1,22.5,48.3,35.8,12.4,2.03
2,8.8,19.3,29.4,9.9,1.67
3,1.7,14.1,37.1,19.1,2.17
1,2.5,22.2,37.6,27.2,2.3
0,13.7,22.7,27.1,5.5,1.1
3,11.7,28.5,25.2,20.0,1.3
0,24.2,32.1,18.7,4.9,1.09
3,20.3,37.8,44.0,5.5,2.29
3,7.2,32.0,30.4,5.8,1.92
0,2.9,9.9,12.4,2.0,0.97
3,55.7,66.7,33.7,19.3,1.79
1,71.6,94.8,45.6,29.6,2.04
0,7.3,9.8,23.3,3.6,1.03
3,61.5,76.9,27.2,16.1,2.4
0,4.8,5.7,11.7,5.9,0.99
2,51.9,65.0,33.7,9.1,1.48
0,9.6,13.4,21.3,9.3,1.13
2,15.3,16.3,19.1,10.4,1.54
1,94.1,111.7,46.6,7.4,3.24
2,59.9,68.3,20.7,0.0,1.22
2,7.8,18.9,33.0,11.4,1.68
2,9.8,17.8,33.7,8.8,1.6
2,10.3,15.5,19.8,19.8,1.69
3,9.9,28.9,33.6,18.9,2.37
2,5.9,9.6,23.6,8.6,1.4
3,71.0,77.5,40.1,9.6,1.63
3,15.7,18.1,39.1,12.8,1.95
2,15.2,25.0,23.5,7.9,1.71
0,4.5,8.1,13.9,6.9,1.0
2,62.8,68.2,30.3,10.2,1.3
3,8.0,27.1,37.3,9.0,1.82
2,8.5,19.9,26.7,11.1,1.67
3,22.5,44.6,27.9,26.1,2.32
1,58.9,79.8,45.1,16.8,2.52
2,2.9,13.9,22.3,12.7,1.49
2,1.8,12.1,30.1,5.3,1.36
0,10.6,14.4,20.9,3.1,1.02
0,20.5,24.1,15.0,4.1,1.03
0,9.5,13.9,14.3,4.4,0.89
2,8.8,13.1,17.5,14.4,1.35
2,5.0,15.5,32.8,5.3,1.57
0,5.5,10.1,14.5,3.7,0.86
0,3.2,8.8,19.1,5.5,1.21
0,10.9,13.7,16.1,5.8,1.02
0,3.2,10.3,13.7,5.9,1.1
1,9.8,28.0,36.0,33.7,2.59
0,5.8,11.0,15.4,-1.2,1.06
2,6.5,11.0,19.3,12.9,1.65
2,52.1,64.1,22.0,6.7,1.65
3,12.4,31.2,31.3,18.7,2.16
0,1.7,10.5,16.9,5.1,0.68
2,1.8,11.9,30.8,16.7,1.84
1,55.8,65.9,39.4,17.8,2.57
2,11.8,24.2,26.4,14.1,1.77
2,9.7,22.5,30.6,7.2,1.49
0,6.6,9.1,24.1,2.7,0.93
2,19.1,29.3,30.7,6.8,1.61
3,29.7,46.4,27.4,11.1,1.64
3,93.8,104.7,31.7,11.5,2.31
2,25.4,35.4,37.4,10.6,1.5
2,55.3,51.2,25.4,7.2,1.33
0,15.7,18.9,14.2,4.1,1.17
3,61.5,87.6,44.3,12.9,2.28
3,7.5,27.8,27.2,26.1,2.29
2,13.5,21.6,27.1,16.2,1.77
3,40.8,65.7,33.3,24.0,2.55
2,4.9,9.6,22.3,9.9,1.71
0,71.6,76.4,14.9,6.0,1.03
1,29.4,31.8,48.7,21.4,1.88
2,11.1,22.9,25.7,8.4,1.23
2,1.4,13.2,29.4,10.6,1.74
2,13.7,23.6,28.3,12.0,1.87
2,6.2,21.7,30.9,8.9,1.69
2,3.9,14.9,25.2,10.9,1.24
1,25.2,45.5,38.9,19.4,2.66
2,13.6,33.2,18.7,14.4,1.78
0,0.2,7.2,20.3,7.5,1.03
2,2.7,7.1,35.3,7.8,1.45
3,19.9,37.5,36.7,12.0,1.5
2,6.0,15.5,35.2,13.1,1.14
3,0.5,20.6,36.1,11.2,2.13
0,0.3,8.0,25.2,6.5,0.98
3,26.5,42.4,35.3,2.0,1.94
3,52.6,69.2,33.1,11.4,2.2
0,16.3,21.1,19.9,7.6,0.83
0,16.9,21.6,26.2,4.9,1.08
3,14.1,30.3,33.8,23.3,2.45
0,9.8,15.4,13.8,4.3,1.11
1,62.1,79.4,30.0,20.0,2.8
0,1.6,4.6,24.9,6.0,0.93
2,25.6,34.5,37.0,14.9,1.32
0,2.9,8.3,24.7,8.0,0.82
2,2.4,12.8,26.4,13.2,1.38
1,74.5,93.3,31.8,23.6,2.04
0,14.7,21.1,19.1,3.7,1.15
0,18.8,18.4,17.6,2.1,1.08
1,35.4,54.7,55.5,25.5,1.79
1,11.8,25.4,33.8,28.7,3.27
2,22.4,34.1,29.7,4.9,1.22
0,6.8,14.0,23.0,4.5,1.1
2,32.3,47.1,17.4,11.5,1.63
0,27.1,31.1,13.0,3.8,0.98
1,116.0,126.7,45.5,25.7,2.11
2,6.9,25.0,25.3,10.8,1.54
2,14.2,22.1,34.8,7.8,1.63
0,21.4,29.0,23.7,5.7,0.89
2,81.7,94.3,23.2,10.5,1.38
